# ICC Profile MPE CurveSet Export
# Tag: BToA1Tag
# Element: 1
# Channels: 3
# Samples: 4096
# Format: input(normalized 0-1) <tab> ch0_output ... chN_output
#
input	ch0	ch1	ch2
0.234432235	0.521447361	0.521447361	0.521447361
0.234676436	0.521697462	0.521697462	0.521697462
0.234920636	0.521947443	0.521947443	0.521947443
0.235164836	0.522197247	0.522197247	0.522197247
0.235409036	0.522446930	0.522446930	0.522446930
0.235653237	0.522696435	0.522696435	0.522696435
0.235897437	0.522945821	0.522945821	0.522945821
0.236141637	0.523195028	0.523195028	0.523195028
0.236385837	0.523444116	0.523444116	0.523444116
0.236630037	0.523693025	0.523693025	0.523693025
0.236874238	0.523941755	0.523941755	0.523941755
0.237118438	0.524190366	0.524190366	0.524190366
0.237362638	0.524438858	0.524438858	0.524438858
0.237606838	0.524687111	0.524687111	0.524687111
0.237851039	0.524935305	0.524935305	0.524935305
0.238095239	0.525183320	0.525183320	0.525183320
0.238339439	0.525431216	0.525431216	0.525431216
0.238583639	0.525678873	0.525678873	0.525678873
0.238827839	0.525926471	0.525926471	0.525926471
0.239072040	0.526173890	0.526173890	0.526173890
0.239316240	0.526421189	0.526421189	0.526421189
0.239560440	0.526668310	0.526668310	0.526668310
0.239804640	0.526915312	0.526915312	0.526915312
0.240048841	0.527162135	0.527162135	0.527162135
0.240293041	0.527408838	0.527408838	0.527408838
0.240537241	0.527655363	0.527655363	0.527655363
0.240781441	0.527901769	0.527901769	0.527901769
0.241025642	0.528147995	0.528147995	0.528147995
0.241269842	0.528394103	0.528394103	0.528394103
0.241514042	0.528640032	0.528640032	0.528640032
0.241758242	0.528885841	0.528885841	0.528885841
0.242002442	0.529131532	0.529131532	0.529131532
0.242246643	0.529377103	0.529377103	0.529377103
0.242490843	0.529622495	0.529622495	0.529622495
0.242735043	0.529867709	0.529867709	0.529867709
0.242979243	0.530112803	0.530112803	0.530112803
0.243223444	0.530357778	0.530357778	0.530357778
0.243467644	0.530602574	0.530602574	0.530602574
0.243711844	0.530847251	0.530847251	0.530847251
0.243956044	0.531091750	0.531091750	0.531091750
0.244200245	0.531336069	0.531336069	0.531336069
0.244444445	0.531580329	0.531580329	0.531580329
0.244688645	0.531824470	0.531824470	0.531824470
0.244932845	0.532068372	0.532068372	0.532068372
0.245177045	0.532312214	0.532312214	0.532312214
0.245421246	0.532555878	0.532555878	0.532555878
0.245665446	0.532799363	0.532799363	0.532799363
0.245909646	0.533042789	0.533042789	0.533042789
0.246153846	0.533286035	0.533286035	0.533286035
0.246398047	0.533529162	0.533529162	0.533529162
0.246642247	0.533772111	0.533772111	0.533772111
0.246886447	0.534014881	0.534014881	0.534014881
0.247130647	0.534257591	0.534257591	0.534257591
0.247374848	0.534500122	0.534500122	0.534500122
0.247619048	0.534742534	0.534742534	0.534742534
0.247863248	0.534984827	0.534984827	0.534984827
0.248107448	0.535226941	0.535226941	0.535226941
0.248351648	0.535468876	0.535468876	0.535468876
0.248595849	0.535710752	0.535710752	0.535710752
0.248840049	0.535952449	0.535952449	0.535952449
0.249084249	0.536194026	0.536194026	0.536194026
0.249328449	0.536435485	0.536435485	0.536435485
0.249572650	0.536676764	0.536676764	0.536676764
0.249816850	0.536917925	0.536917925	0.536917925
0.250061065	0.537158906	0.537158906	0.537158906
0.250305265	0.537399828	0.537399828	0.537399828
0.250549465	0.537640631	0.537640631	0.537640631
0.250793666	0.537881196	0.537881196	0.537881196
0.251037866	0.538121641	0.538121641	0.538121641
0.251282066	0.538362026	0.538362026	0.538362026
0.251526266	0.538602233	0.538602233	0.538602233
0.251770467	0.538842261	0.538842261	0.538842261
0.252014667	0.539082229	0.539082229	0.539082229
0.252258867	0.539321959	0.539321959	0.539321959
0.252503067	0.539561629	0.539561629	0.539561629
0.252747267	0.539801121	0.539801121	0.539801121
0.252991468	0.540040553	0.540040553	0.540040553
0.253235668	0.540279806	0.540279806	0.540279806
0.253479868	0.540518880	0.540518880	0.540518880
0.253724068	0.540757895	0.540757895	0.540757895
0.253968269	0.540996730	0.540996730	0.540996730
0.254212469	0.541235447	0.541235447	0.541235447
0.254456669	0.541474044	0.541474044	0.541474044
0.254700869	0.541712463	0.541712463	0.541712463
0.254945070	0.541950822	0.541950822	0.541950822
0.255189270	0.542189002	0.542189002	0.542189002
0.255433470	0.542427003	0.542427003	0.542427003
0.255677670	0.542664945	0.542664945	0.542664945
0.255921870	0.542902708	0.542902708	0.542902708
0.256166071	0.543140352	0.543140352	0.543140352
0.256410271	0.543377876	0.543377876	0.543377876
0.256654471	0.543615222	0.543615222	0.543615222
0.256898671	0.543852508	0.543852508	0.543852508
0.257142872	0.544089615	0.544089615	0.544089615
0.257387072	0.544326663	0.544326663	0.544326663
0.257631272	0.544563532	0.544563532	0.544563532
0.257875472	0.544800222	0.544800222	0.544800222
0.258119673	0.545036852	0.545036852	0.545036852
0.258363873	0.545273304	0.545273304	0.545273304
0.258608073	0.545509636	0.545509636	0.545509636
0.258852273	0.545745850	0.545745850	0.545745850
0.259096473	0.545981884	0.545981884	0.545981884
0.259340674	0.546217859	0.546217859	0.546217859
0.259584874	0.546453655	0.546453655	0.546453655
0.259829074	0.546689332	0.546689332	0.546689332
0.260073274	0.546924889	0.546924889	0.546924889
0.260317475	0.547160327	0.547160327	0.547160327
0.260561675	0.547395647	0.547395647	0.547395647
0.260805875	0.547630847	0.547630847	0.547630847
0.261050075	0.547865868	0.547865868	0.547865868
0.261294276	0.548100829	0.548100829	0.548100829
0.261538476	0.548335552	0.548335552	0.548335552
0.261782676	0.548570216	0.548570216	0.548570216
0.262026876	0.548804760	0.548804760	0.548804760
0.262271076	0.549039125	0.549039125	0.549039125
0.262515277	0.549273431	0.549273431	0.549273431
0.262759477	0.549507618	0.549507618	0.549507618
0.263003677	0.549741626	0.549741626	0.549741626
0.263247877	0.549975514	0.549975514	0.549975514
0.263492078	0.550209284	0.550209284	0.550209284
0.263736278	0.550442934	0.550442934	0.550442934
0.263980478	0.550676465	0.550676465	0.550676465
0.264224678	0.550909817	0.550909817	0.550909817
0.264468879	0.551143169	0.551143169	0.551143169
0.264713079	0.551376224	0.551376224	0.551376224
0.264957279	0.551609278	0.551609278	0.551609278
0.265201479	0.551842153	0.551842153	0.551842153
0.265445679	0.552074969	0.552074969	0.552074969
0.265689880	0.552307546	0.552307546	0.552307546
0.265934080	0.552540064	0.552540064	0.552540064
0.266178280	0.552772522	0.552772522	0.552772522
0.266422480	0.553004742	0.553004742	0.553004742
0.266666681	0.553236902	0.553236902	0.553236902
0.266910881	0.553468943	0.553468943	0.553468943
0.267155081	0.553700805	0.553700805	0.553700805
0.267399281	0.553932548	0.553932548	0.553932548
0.267643481	0.554164231	0.554164231	0.554164231
0.267887682	0.554395735	0.554395735	0.554395735
0.268131882	0.554627180	0.554627180	0.554627180
0.268376082	0.554858446	0.554858446	0.554858446
0.268620282	0.555089533	0.555089533	0.555089533
0.268864483	0.555320621	0.555320621	0.555320621
0.269108683	0.555551529	0.555551529	0.555551529
0.269352883	0.555782318	0.555782318	0.555782318
0.269597083	0.556012988	0.556012988	0.556012988
0.269841284	0.556243539	0.556243539	0.556243539
0.270085484	0.556473970	0.556473970	0.556473970
0.270329684	0.556704283	0.556704283	0.556704283
0.270573884	0.556934416	0.556934416	0.556934416
0.270818084	0.557164490	0.557164490	0.557164490
0.271062285	0.557394385	0.557394385	0.557394385
0.271306485	0.557624221	0.557624221	0.557624221
0.271550685	0.557853937	0.557853937	0.557853937
0.271794885	0.558083534	0.558083534	0.558083534
0.272039086	0.558313012	0.558313012	0.558313012
0.272283286	0.558542311	0.558542311	0.558542311
0.272527486	0.558771551	0.558771551	0.558771551
0.272771686	0.559000611	0.559000611	0.559000611
0.273015887	0.559229553	0.559229553	0.559229553
0.273260087	0.559458435	0.559458435	0.559458435
0.273504287	0.559687138	0.559687138	0.559687138
0.273748487	0.559915781	0.559915781	0.559915781
0.273992687	0.560144305	0.560144305	0.560144305
0.274236888	0.560372710	0.560372710	0.560372710
0.274481088	0.560600996	0.560600996	0.560600996
0.274725288	0.560829103	0.560829103	0.560829103
0.274969488	0.561057150	0.561057150	0.561057150
0.275213689	0.561285019	0.561285019	0.561285019
0.275457889	0.561512828	0.561512828	0.561512828
0.275702089	0.561740458	0.561740458	0.561740458
0.275946289	0.561968029	0.561968029	0.561968029
0.276190490	0.562195480	0.562195480	0.562195480
0.276434690	0.562422812	0.562422812	0.562422812
0.276678890	0.562650025	0.562650025	0.562650025
0.276923090	0.562877119	0.562877119	0.562877119
0.277167290	0.563104033	0.563104033	0.563104033
0.277411491	0.563330889	0.563330889	0.563330889
0.277655691	0.563557684	0.563557684	0.563557684
0.277899891	0.563784242	0.563784242	0.563784242
0.278144091	0.564010739	0.564010739	0.564010739
0.278388292	0.564237177	0.564237177	0.564237177
0.278632492	0.564463437	0.564463437	0.564463437
0.278876692	0.564689577	0.564689577	0.564689577
0.279120892	0.564915657	0.564915657	0.564915657
0.279365093	0.565141559	0.565141559	0.565141559
0.279609293	0.565367401	0.565367401	0.565367401
0.279853493	0.565593064	0.565593064	0.565593064
0.280097693	0.565818608	0.565818608	0.565818608
0.280341893	0.566044152	0.566044152	0.566044152
0.280586094	0.566269457	0.566269457	0.566269457
0.280830294	0.566494703	0.566494703	0.566494703
0.281074494	0.566719830	0.566719830	0.566719830
0.281318694	0.566944778	0.566944778	0.566944778
0.281562895	0.567169726	0.567169726	0.567169726
0.281807095	0.567394495	0.567394495	0.567394495
0.282051295	0.567619145	0.567619145	0.567619145
0.282295495	0.567843735	0.567843735	0.567843735
0.282539696	0.568068147	0.568068147	0.568068147
0.282783896	0.568292499	0.568292499	0.568292499
0.283028096	0.568516672	0.568516672	0.568516672
0.283272296	0.568740785	0.568740785	0.568740785
0.283516496	0.568964779	0.568964779	0.568964779
0.283760697	0.569188654	0.569188654	0.569188654
0.284004897	0.569412470	0.569412470	0.569412470
0.284249097	0.569636047	0.569636047	0.569636047
0.284493297	0.569859624	0.569859624	0.569859624
0.284737498	0.570083022	0.570083022	0.570083022
0.284981698	0.570306301	0.570306301	0.570306301
0.285225898	0.570529580	0.570529580	0.570529580
0.285470098	0.570752680	0.570752680	0.570752680
0.285714298	0.570975661	0.570975661	0.570975661
0.285958499	0.571198523	0.571198523	0.571198523
0.286202699	0.571421266	0.571421266	0.571421266
0.286446899	0.571643889	0.571643889	0.571643889
0.286691099	0.571866453	0.571866453	0.571866453
0.286935300	0.572088897	0.572088897	0.572088897
0.287179500	0.572311223	0.572311223	0.572311223
0.287423700	0.572533369	0.572533369	0.572533369
0.287667900	0.572755516	0.572755516	0.572755516
0.287912101	0.572977483	0.572977483	0.572977483
0.288156301	0.573199391	0.573199391	0.573199391
0.288400501	0.573421121	0.573421121	0.573421121
0.288644701	0.573642790	0.573642790	0.573642790
0.288888901	0.573864281	0.573864281	0.573864281
0.289133102	0.574085772	0.574085772	0.574085772
0.289377302	0.574307144	0.574307144	0.574307144
0.289621502	0.574528337	0.574528337	0.574528337
0.289865702	0.574749470	0.574749470	0.574749470
0.290109903	0.574970424	0.574970424	0.574970424
0.290354103	0.575191319	0.575191319	0.575191319
0.290598303	0.575412095	0.575412095	0.575412095
0.290842503	0.575632811	0.575632811	0.575632811
0.291086704	0.575853348	0.575853348	0.575853348
0.291330904	0.576073825	0.576073825	0.576073825
0.291575104	0.576294184	0.576294184	0.576294184
0.291819304	0.576514423	0.576514423	0.576514423
0.292063504	0.576734602	0.576734602	0.576734602
0.292307705	0.576954603	0.576954603	0.576954603
0.292551905	0.577174544	0.577174544	0.577174544
0.292796105	0.577394366	0.577394366	0.577394366
0.293040305	0.577614069	0.577614069	0.577614069
0.293284506	0.577833652	0.577833652	0.577833652
0.293528706	0.578053176	0.578053176	0.578053176
0.293772906	0.578272521	0.578272521	0.578272521
0.294017106	0.578491867	0.578491867	0.578491867
0.294261307	0.578711033	0.578711033	0.578711033
0.294505507	0.578930080	0.578930080	0.578930080
0.294749707	0.579149067	0.579149067	0.579149067
0.294993907	0.579367936	0.579367936	0.579367936
0.295238107	0.579586625	0.579586625	0.579586625
0.295482308	0.579805315	0.579805315	0.579805315
0.295726508	0.580023885	0.580023885	0.580023885
0.295970708	0.580242336	0.580242336	0.580242336
0.296214908	0.580460668	0.580460668	0.580460668
0.296459109	0.580678880	0.580678880	0.580678880
0.296703309	0.580896974	0.580896974	0.580896974
0.296947509	0.581115007	0.581115007	0.581115007
0.297191709	0.581332922	0.581332922	0.581332922
0.297435910	0.581550717	0.581550717	0.581550717
0.297680110	0.581768453	0.581768453	0.581768453
0.297924310	0.581986070	0.581986070	0.581986070
0.298168510	0.582203507	0.582203507	0.582203507
0.298412710	0.582420886	0.582420886	0.582420886
0.298656911	0.582638204	0.582638204	0.582638204
0.298901111	0.582855403	0.582855403	0.582855403
0.299145311	0.583072484	0.583072484	0.583072484
0.299389511	0.583289444	0.583289444	0.583289444
0.299633712	0.583506346	0.583506346	0.583506346
0.299877912	0.583723128	0.583723128	0.583723128
0.300122112	0.583939791	0.583939791	0.583939791
0.300366312	0.584156334	0.584156334	0.584156334
0.300610512	0.584372878	0.584372878	0.584372878
0.300854713	0.584589183	0.584589183	0.584589183
0.301098913	0.584805429	0.584805429	0.584805429
0.301343113	0.585021615	0.585021615	0.585021615
0.301587313	0.585237682	0.585237682	0.585237682
0.301831514	0.585453629	0.585453629	0.585453629
0.302075714	0.585669458	0.585669458	0.585669458
0.302319914	0.585885167	0.585885167	0.585885167
0.302564114	0.586100876	0.586100876	0.586100876
0.302808315	0.586316466	0.586316466	0.586316466
0.303052515	0.586531878	0.586531878	0.586531878
0.303296715	0.586747169	0.586747169	0.586747169
0.303540915	0.586962461	0.586962461	0.586962461
0.303785115	0.587177575	0.587177575	0.587177575
0.304029316	0.587392628	0.587392628	0.587392628
0.304273516	0.587607563	0.587607563	0.587607563
0.304517716	0.587822437	0.587822437	0.587822437
0.304761916	0.588037193	0.588037193	0.588037193
0.305006117	0.588251770	0.588251770	0.588251770
0.305250317	0.588466346	0.588466346	0.588466346
0.305494517	0.588680744	0.588680744	0.588680744
0.305738717	0.588895082	0.588895082	0.588895082
0.305982918	0.589109302	0.589109302	0.589109302
0.306227118	0.589323521	0.589323521	0.589323521
0.306471318	0.589537501	0.589537501	0.589537501
0.306715518	0.589751482	0.589751482	0.589751482
0.306959718	0.589965284	0.589965284	0.589965284
0.307203919	0.590179026	0.590179026	0.590179026
0.307448119	0.590392709	0.590392709	0.590392709
0.307692319	0.590606272	0.590606272	0.590606272
0.307936519	0.590819657	0.590819657	0.590819657
0.308180720	0.591033041	0.591033041	0.591033041
0.308424920	0.591246247	0.591246247	0.591246247
0.308669120	0.591459453	0.591459453	0.591459453
0.308913320	0.591672480	0.591672480	0.591672480
0.309157521	0.591885388	0.591885388	0.591885388
0.309401721	0.592098296	0.592098296	0.592098296
0.309645921	0.592311025	0.592311025	0.592311025
0.309890121	0.592523694	0.592523694	0.592523694
0.310134321	0.592736304	0.592736304	0.592736304
0.310378522	0.592948675	0.592948675	0.592948675
0.310622722	0.593161047	0.593161047	0.593161047
0.310866922	0.593373358	0.593373358	0.593373358
0.311111122	0.593585491	0.593585491	0.593585491
0.311355323	0.593797624	0.593797624	0.593797624
0.311599523	0.594009578	0.594009578	0.594009578
0.311843723	0.594221473	0.594221473	0.594221473
0.312087923	0.594433248	0.594433248	0.594433248
0.312332124	0.594644904	0.594644904	0.594644904
0.312576324	0.594856501	0.594856501	0.594856501
0.312820524	0.595067978	0.595067978	0.595067978
0.313064724	0.595279396	0.595279396	0.595279396
0.313308924	0.595490694	0.595490694	0.595490694
0.313553125	0.595701873	0.595701873	0.595701873
0.313797325	0.595912993	0.595912993	0.595912993
0.314041525	0.596124053	0.596124053	0.596124053
0.314285725	0.596334934	0.596334934	0.596334934
0.314529926	0.596545815	0.596545815	0.596545815
0.314774126	0.596756518	0.596756518	0.596756518
0.315018326	0.596967101	0.596967101	0.596967101
0.315262526	0.597177625	0.597177625	0.597177625
0.315506727	0.597388089	0.597388089	0.597388089
0.315750927	0.597598433	0.597598433	0.597598433
0.315995127	0.597808719	0.597808719	0.597808719
0.316239327	0.598018885	0.598018885	0.598018885
0.316483527	0.598228931	0.598228931	0.598228931
0.316727728	0.598438859	0.598438859	0.598438859
0.316971928	0.598648787	0.598648787	0.598648787
0.317216128	0.598858535	0.598858535	0.598858535
0.317460328	0.599068224	0.599068224	0.599068224
0.317704529	0.599277794	0.599277794	0.599277794
0.317948729	0.599487305	0.599487305	0.599487305
0.318192929	0.599696696	0.599696696	0.599696696
0.318437129	0.599906027	0.599906027	0.599906027
0.318681329	0.600115180	0.600115180	0.600115180
0.318925530	0.600324333	0.600324333	0.600324333
0.319169730	0.600533366	0.600533366	0.600533366
0.319413930	0.600742340	0.600742340	0.600742340
0.319658130	0.600951195	0.600951195	0.600951195
0.319902331	0.601159871	0.601159871	0.601159871
0.320146531	0.601368606	0.601368606	0.601368606
0.320390731	0.601577103	0.601577103	0.601577103
0.320634931	0.601785541	0.601785541	0.601785541
0.320879132	0.601993978	0.601993978	0.601993978
0.321123332	0.602202237	0.602202237	0.602202237
0.321367532	0.602410436	0.602410436	0.602410436
0.321611732	0.602618575	0.602618575	0.602618575
0.321855932	0.602826536	0.602826536	0.602826536
0.322100133	0.603034496	0.603034496	0.603034496
0.322344333	0.603242338	0.603242338	0.603242338
0.322588533	0.603450000	0.603450000	0.603450000
0.322832733	0.603657663	0.603657663	0.603657663
0.323076934	0.603865206	0.603865206	0.603865206
0.323321134	0.604072690	0.604072690	0.604072690
0.323565334	0.604280055	0.604280055	0.604280055
0.323809534	0.604487360	0.604487360	0.604487360
0.324053735	0.604694545	0.604694545	0.604694545
0.324297935	0.604901612	0.604901612	0.604901612
0.324542135	0.605108619	0.605108619	0.605108619
0.324786335	0.605315506	0.605315506	0.605315506
0.325030535	0.605522335	0.605522335	0.605522335
0.325274736	0.605729103	0.605729103	0.605729103
0.325518936	0.605935693	0.605935693	0.605935693
0.325763136	0.606142223	0.606142223	0.606142223
0.326007336	0.606348753	0.606348753	0.606348753
0.326251537	0.606555045	0.606555045	0.606555045
0.326495737	0.606761336	0.606761336	0.606761336
0.326739937	0.606967568	0.606967568	0.606967568
0.326984137	0.607173622	0.607173622	0.607173622
0.327228338	0.607379615	0.607379615	0.607379615
0.327472538	0.607585549	0.607585549	0.607585549
0.327716738	0.607791364	0.607791364	0.607791364
0.327960938	0.607997119	0.607997119	0.607997119
0.328205138	0.608202755	0.608202755	0.608202755
0.328449339	0.608408332	0.608408332	0.608408332
0.328693539	0.608613849	0.608613849	0.608613849
0.328937739	0.608819187	0.608819187	0.608819187
0.329181939	0.609024525	0.609024525	0.609024525
0.329426140	0.609229684	0.609229684	0.609229684
0.329670340	0.609434843	0.609434843	0.609434843
0.329914540	0.609639823	0.609639823	0.609639823
0.330158740	0.609844744	0.609844744	0.609844744
0.330402941	0.610049665	0.610049665	0.610049665
0.330647141	0.610254407	0.610254407	0.610254407
0.330891341	0.610459089	0.610459089	0.610459089
0.331135541	0.610663712	0.610663712	0.610663712
0.331379741	0.610868156	0.610868156	0.610868156
0.331623942	0.611072540	0.611072540	0.611072540
0.331868142	0.611276925	0.611276925	0.611276925
0.332112342	0.611481130	0.611481130	0.611481130
0.332356542	0.611685276	0.611685276	0.611685276
0.332600743	0.611889362	0.611889362	0.611889362
0.332844943	0.612093329	0.612093329	0.612093329
0.333089143	0.612297177	0.612297177	0.612297177
0.333333343	0.612501025	0.612501025	0.612501025
0.333577543	0.612704694	0.612704694	0.612704694
0.333821744	0.612908363	0.612908363	0.612908363
0.334065944	0.613111854	0.613111854	0.613111854
0.334310144	0.613315344	0.613315344	0.613315344
0.334554344	0.613518715	0.613518715	0.613518715
0.334798545	0.613721907	0.613721907	0.613721907
0.335042745	0.613925159	0.613925159	0.613925159
0.335286945	0.614128292	0.614128292	0.614128292
0.335531145	0.614331245	0.614331245	0.614331245
0.335775346	0.614534199	0.614534199	0.614534199
0.336019546	0.614737034	0.614737034	0.614737034
0.336263746	0.614939809	0.614939809	0.614939809
0.336507946	0.615142465	0.615142465	0.615142465
0.336752146	0.615345061	0.615345061	0.615345061
0.336996347	0.615547538	0.615547538	0.615547538
0.337240547	0.615749955	0.615749955	0.615749955
0.337484747	0.615952313	0.615952313	0.615952313
0.337728947	0.616154552	0.616154552	0.616154552
0.337973148	0.616356730	0.616356730	0.616356730
0.338217348	0.616558850	0.616558850	0.616558850
0.338461548	0.616760790	0.616760790	0.616760790
0.338705748	0.616962731	0.616962731	0.616962731
0.338949949	0.617164552	0.617164552	0.617164552
0.339194149	0.617366254	0.617366254	0.617366254
0.339438349	0.617567897	0.617567897	0.617567897
0.339682549	0.617769480	0.617769480	0.617769480
0.339926749	0.617971003	0.617971003	0.617971003
0.340170950	0.618172348	0.618172348	0.618172348
0.340415150	0.618373692	0.618373692	0.618373692
0.340659350	0.618574917	0.618574917	0.618574917
0.340903550	0.618776083	0.618776083	0.618776083
0.341147751	0.618977129	0.618977129	0.618977129
0.341391951	0.619178116	0.619178116	0.619178116
0.341636151	0.619378984	0.619378984	0.619378984
0.341880351	0.619579792	0.619579792	0.619579792
0.342124552	0.619780540	0.619780540	0.619780540
0.342368752	0.619981170	0.619981170	0.619981170
0.342612952	0.620181680	0.620181680	0.620181680
0.342857152	0.620382190	0.620382190	0.620382190
0.343101352	0.620582581	0.620582581	0.620582581
0.343345553	0.620782912	0.620782912	0.620782912
0.343589753	0.620983124	0.620983124	0.620983124
0.343833953	0.621183217	0.621183217	0.621183217
0.344078153	0.621383309	0.621383309	0.621383309
0.344322354	0.621583283	0.621583283	0.621583283
0.344566554	0.621783197	0.621783197	0.621783197
0.344810754	0.621982992	0.621982992	0.621982992
0.345054954	0.622182786	0.622182786	0.622182786
0.345299155	0.622382402	0.622382402	0.622382402
0.345543355	0.622581959	0.622581959	0.622581959
0.345787555	0.622781396	0.622781396	0.622781396
0.346031755	0.622980833	0.622980833	0.622980833
0.346275955	0.623180151	0.623180151	0.623180151
0.346520156	0.623379350	0.623379350	0.623379350
0.346764356	0.623578489	0.623578489	0.623578489
0.347008556	0.623777628	0.623777628	0.623777628
0.347252756	0.623976648	0.623976648	0.623976648
0.347496957	0.624175549	0.624175549	0.624175549
0.347741157	0.624374390	0.624374390	0.624374390
0.347985357	0.624573052	0.624573052	0.624573052
0.348229557	0.624771774	0.624771774	0.624771774
0.348473758	0.624970376	0.624970376	0.624970376
0.348717958	0.625168800	0.625168800	0.625168800
0.348962158	0.625367284	0.625367284	0.625367284
0.349206358	0.625565588	0.625565588	0.625565588
0.349450558	0.625763893	0.625763893	0.625763893
0.349694759	0.625962019	0.625962019	0.625962019
0.349938959	0.626160145	0.626160145	0.626160145
0.350183159	0.626358151	0.626358151	0.626358151
0.350427359	0.626556098	0.626556098	0.626556098
0.350671560	0.626753986	0.626753986	0.626753986
0.350915760	0.626951754	0.626951754	0.626951754
0.351159960	0.627149463	0.627149463	0.627149463
0.351404160	0.627347052	0.627347052	0.627347052
0.351648360	0.627544582	0.627544582	0.627544582
0.351892561	0.627742052	0.627742052	0.627742052
0.352136761	0.627939403	0.627939403	0.627939403
0.352380961	0.628136694	0.628136694	0.628136694
0.352625161	0.628333926	0.628333926	0.628333926
0.352869362	0.628531039	0.628531039	0.628531039
0.353113562	0.628728151	0.628728151	0.628728151
0.353357762	0.628925085	0.628925085	0.628925085
0.353601962	0.629121959	0.629121959	0.629121959
0.353846163	0.629318774	0.629318774	0.629318774
0.354090363	0.629515529	0.629515529	0.629515529
0.354334563	0.629712164	0.629712164	0.629712164
0.354578763	0.629908800	0.629908800	0.629908800
0.354822963	0.630105317	0.630105317	0.630105317
0.355067164	0.630301714	0.630301714	0.630301714
0.355311364	0.630498111	0.630498111	0.630498111
0.355555564	0.630694330	0.630694330	0.630694330
0.355799764	0.630890548	0.630890548	0.630890548
0.356043965	0.631086588	0.631086588	0.631086588
0.356288165	0.631282687	0.631282687	0.631282687
0.356532365	0.631478608	0.631478608	0.631478608
0.356776565	0.631674528	0.631674528	0.631674528
0.357020766	0.631870270	0.631870270	0.631870270
0.357264966	0.632066011	0.632066011	0.632066011
0.357509166	0.632261634	0.632261634	0.632261634
0.357753366	0.632457197	0.632457197	0.632457197
0.357997566	0.632652640	0.632652640	0.632652640
0.358241767	0.632848084	0.632848084	0.632848084
0.358485967	0.633043408	0.633043408	0.633043408
0.358730167	0.633238673	0.633238673	0.633238673
0.358974367	0.633433819	0.633433819	0.633433819
0.359218568	0.633628905	0.633628905	0.633628905
0.359462768	0.633823991	0.633823991	0.633823991
0.359706968	0.634018898	0.634018898	0.634018898
0.359951168	0.634213746	0.634213746	0.634213746
0.360195369	0.634408534	0.634408534	0.634408534
0.360439569	0.634603262	0.634603262	0.634603262
0.360683769	0.634797871	0.634797871	0.634797871
0.360927969	0.634992480	0.634992480	0.634992480
0.361172169	0.635186911	0.635186911	0.635186911
0.361416370	0.635381341	0.635381341	0.635381341
0.361660570	0.635575652	0.635575652	0.635575652
0.361904770	0.635769904	0.635769904	0.635769904
0.362148970	0.635964036	0.635964036	0.635964036
0.362393171	0.636158168	0.636158168	0.636158168
0.362637371	0.636352181	0.636352181	0.636352181
0.362881571	0.636546075	0.636546075	0.636546075
0.363125771	0.636739969	0.636739969	0.636739969
0.363369972	0.636933804	0.636933804	0.636933804
0.363614172	0.637127519	0.637127519	0.637127519
0.363858372	0.637321115	0.637321115	0.637321115
0.364102572	0.637514710	0.637514710	0.637514710
0.364346772	0.637708187	0.637708187	0.637708187
0.364590973	0.637901604	0.637901604	0.637901604
0.364835173	0.638094962	0.638094962	0.638094962
0.365079373	0.638288200	0.638288200	0.638288200
0.365323573	0.638481379	0.638481379	0.638481379
0.365567774	0.638674498	0.638674498	0.638674498
0.365811974	0.638867557	0.638867557	0.638867557
0.366056174	0.639060497	0.639060497	0.639060497
0.366300374	0.639253378	0.639253378	0.639253378
0.366544574	0.639446199	0.639446199	0.639446199
0.366788775	0.639638960	0.639638960	0.639638960
0.367032975	0.639831603	0.639831603	0.639831603
0.367277175	0.640024126	0.640024126	0.640024126
0.367521375	0.640216708	0.640216708	0.640216708
0.367765576	0.640409112	0.640409112	0.640409112
0.368009776	0.640601456	0.640601456	0.640601456
0.368253976	0.640793800	0.640793800	0.640793800
0.368498176	0.640986025	0.640986025	0.640986025
0.368742377	0.641178131	0.641178131	0.641178131
0.368986577	0.641370177	0.641370177	0.641370177
0.369230777	0.641562223	0.641562223	0.641562223
0.369474977	0.641754150	0.641754150	0.641754150
0.369719177	0.641945899	0.641945899	0.641945899
0.369963378	0.642137706	0.642137706	0.642137706
0.370207578	0.642329395	0.642329395	0.642329395
0.370451778	0.642521024	0.642521024	0.642521024
0.370695978	0.642712593	0.642712593	0.642712593
0.370940179	0.642904043	0.642904043	0.642904043
0.371184379	0.643095493	0.643095493	0.643095493
0.371428579	0.643286765	0.643286765	0.643286765
0.371672779	0.643478036	0.643478036	0.643478036
0.371916980	0.643669248	0.643669248	0.643669248
0.372161180	0.643860340	0.643860340	0.643860340
0.372405380	0.644051373	0.644051373	0.644051373
0.372649580	0.644242346	0.644242346	0.644242346
0.372893780	0.644433200	0.644433200	0.644433200
0.373137981	0.644624054	0.644624054	0.644624054
0.373382181	0.644814789	0.644814789	0.644814789
0.373626381	0.645005405	0.645005405	0.645005405
0.373870581	0.645196021	0.645196021	0.645196021
0.374114782	0.645386577	0.645386577	0.645386577
0.374358982	0.645577013	0.645577013	0.645577013
0.374603182	0.645767391	0.645767391	0.645767391
0.374847382	0.645957708	0.645957708	0.645957708
0.375091583	0.646147966	0.646147966	0.646147966
0.375335783	0.646338105	0.646338105	0.646338105
0.375579983	0.646528184	0.646528184	0.646528184
